0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
LF4-0000116-02,0.235,293.38,321.03,1617.46,1669.16,1.13,1381.32,0.51,202.47,326.44,41.54,41.49,943.62,0.27,0.33,52.08,33.29,1.45,1.89,-0.04,0.11,0.84,0.22,0.0,0.0,
LF4-0000116-02,0.235,293.38,321.03,1617.46,1669.16,1.13,1381.32,0.51,202.47,326.44,41.54,41.49,943.62,0.27,0.33,52.08,33.29,1.45,1.89,-0.04,0.11,0.84,0.22,0.0,0.0,
LF4-0000116-02,0.235,293.38,321.03,1617.46,1669.16,1.13,1381.32,0.51,202.47,326.44,41.54,41.49,943.62,0.27,0.33,52.08,33.29,1.45,1.89,-0.04,0.11,0.84,0.22,0.0,0.0,
LF4-0000116-02,0.235,293.38,321.03,1617.46,1669.16,1.13,1381.32,0.51,202.47,326.44,41.54,41.49,943.62,0.27,0.33,52.08,33.29,1.45,1.89,-0.04,0.11,0.84,0.22,0.0,0.0,
LF4-0000116-02,0.235,293.38,321.03,1617.46,1669.16,1.13,1381.32,0.51,202.47,326.44,41.54,41.49,943.62,0.27,0.33,52.08,33.29,1.45,1.89,-0.04,0.11,0.84,0.22,0.0,0.0,
LF4-0000117-01,0.294,508.17,519.63,3132.85,2729.58,1.1,895.02,0.48,297.27,540.54,47.4,47.74,869.93,0.23,0.39,86.35,69.81,1.83,1.27,-0.14,-0.53,0.81,-0.03,3.04,5.98,
LF4-0000117-01,0.294,508.17,519.63,3132.85,2729.58,1.1,895.02,0.48,297.27,540.54,47.4,47.74,869.93,0.23,0.39,86.35,69.81,1.83,1.27,-0.14,-0.53,0.81,-0.03,3.04,5.98,
LF4-0000117-01,0.294,508.17,519.63,3132.85,2729.58,1.1,895.02,0.48,297.27,540.54,47.4,47.74,869.93,0.23,0.39,86.35,69.81,1.83,1.27,-0.14,-0.53,0.81,-0.03,3.04,5.98,
LF4-0000117-01,0.294,508.17,519.63,3132.85,2729.58,1.1,895.02,0.48,297.27,540.54,47.4,47.74,869.93,0.23,0.39,86.35,69.81,1.83,1.27,-0.14,-0.53,0.81,-0.03,3.04,5.98,
LF4-0000117-01,0.294,508.17,519.63,3132.85,2729.58,1.1,895.02,0.48,297.27,540.54,47.4,47.74,869.93,0.23,0.39,86.35,69.81,1.83,1.27,-0.14,-0.53,0.81,-0.03,3.04,5.98,
LF4-0000117-01,0.294,508.17,519.63,3132.85,2729.58,1.1,895.02,0.48,297.27,540.54,47.4,47.74,869.93,0.23,0.39,86.35,69.81,1.83,1.27,-0.14,-0.53,0.81,-0.03,3.04,5.98,
LF4-0000117-01,0.294,508.17,519.63,3132.85,2729.58,1.1,895.02,0.48,297.27,540.54,47.4,47.74,869.93,0.23,0.39,86.35,69.81,1.83,1.27,-0.14,-0.53,0.81,-0.03,3.04,5.98,
LF4-0000117-01,0.294,508.17,519.63,3132.85,2729.58,1.1,895.02,0.48,297.27,540.54,47.4,47.74,869.93,0.23,0.39,86.35,69.81,1.83,1.27,-0.14,-0.53,0.81,-0.03,3.04,5.98,
LF4-0000117-01,0.294,508.17,519.63,3132.85,2729.58,1.1,895.02,0.48,297.27,540.54,47.4,47.74,869.93,0.23,0.39,86.35,69.81,1.83,1.27,-0.14,-0.53,0.81,-0.03,3.04,5.98,
LF4-0000117-01,0.294,508.17,519.63,3132.85,2729.58,1.1,895.02,0.48,297.27,540.54,47.4,47.74,869.93,0.23,0.39,86.35,69.81,1.83,1.27,-0.14,-0.53,0.81,-0.03,3.04,5.98,
LF4-0000117-02,0.294,455.4,487.0,2518.94,2735.78,1.16,1010.81,0.45,276.2,556.5,48.18,48.24,726.81,0.23,0.43,94.87,105.69,2.34,2.81,-0.07,-0.4,0.83,0.04,0.0,0.0,
LF4-0000117-02,0.294,455.4,487.0,2518.94,2735.78,1.16,1010.81,0.45,276.2,556.5,48.18,48.24,726.81,0.23,0.43,94.87,105.69,2.34,2.81,-0.07,-0.4,0.83,0.04,0.0,0.0,
LF4-0000117-02,0.294,455.4,487.0,2518.94,2735.78,1.16,1010.81,0.45,276.2,556.5,48.18,48.24,726.81,0.23,0.43,94.87,105.69,2.34,2.81,-0.07,-0.4,0.83,0.04,0.0,0.0,
LF4-0000117-02,0.294,455.4,487.0,2518.94,2735.78,1.16,1010.81,0.45,276.2,556.5,48.18,48.24,726.81,0.23,0.43,94.87,105.69,2.34,2.81,-0.07,-0.4,0.83,0.04,0.0,0.0,
LF4-0000117-02,0.294,455.4,487.0,2518.94,2735.78,1.16,1010.81,0.45,276.2,556.5,48.18,48.24,726.81,0.23,0.43,94.87,105.69,2.34,2.81,-0.07,-0.4,0.83,0.04,0.0,0.0,
LF4-0000117-02,0.294,455.4,487.0,2518.94,2735.78,1.16,1010.81,0.45,276.2,556.5,48.18,48.24,726.81,0.23,0.43,94.87,105.69,2.34,2.81,-0.07,-0.4,0.83,0.04,0.0,0.0,
LF4-0000117-02,0.294,455.4,487.0,2518.94,2735.78,1.16,1010.81,0.45,276.2,556.5,48.18,48.24,726.81,0.23,0.43,94.87,105.69,2.34,2.81,-0.07,-0.4,0.83,0.04,0.0,0.0,
LF4-0000117-02,0.294,455.4,487.0,2518.94,2735.78,1.16,1010.81,0.45,276.2,556.5,48.18,48.24,726.81,0.23,0.43,94.87,105.69,2.34,2.81,-0.07,-0.4,0.83,0.04,0.0,0.0,
LF4-0000117-02,0.294,455.4,487.0,2518.94,2735.78,1.16,1010.81,0.45,276.2,556.5,48.18,48.24,726.81,0.23,0.43,94.87,105.69,2.34,2.81,-0.07,-0.4,0.83,0.04,0.0,0.0,
LF4-0000117-02,0.294,455.4,487.0,2518.94,2735.78,1.16,1010.81,0.45,276.2,556.5,48.18,48.24,726.81,0.23,0.43,94.87,105.69,2.34,2.81,-0.07,-0.4,0.83,0.04,0.0,0.0,
LF4-0000118-01,0.332,676.07,440.32,4101.0,2720.28,0.79,743.6,0.6,404.28,600.37,39.3,40.44,831.05,0.23,0.43,39.72,52.26,1.73,1.3,0.0,-0.68,0.73,-0.05,1.02,1.63,
LF4-0000118-01,0.332,676.07,440.32,4101.0,2720.28,0.79,743.6,0.6,404.28,600.37,39.3,40.44,831.05,0.23,0.43,39.72,52.26,1.73,1.3,0.0,-0.68,0.73,-0.05,1.02,1.63,
LF4-0000118-01,0.332,676.07,440.32,4101.0,2720.28,0.79,743.6,0.6,404.28,600.37,39.3,40.44,831.05,0.23,0.43,39.72,52.26,1.73,1.3,0.0,-0.68,0.73,-0.05,1.02,1.63,
LF4-0000118-01,0.332,676.07,440.32,4101.0,2720.28,0.79,743.6,0.6,404.28,600.37,39.3,40.44,831.05,0.23,0.43,39.72,52.26,1.73,1.3,0.0,-0.68,0.73,-0.05,1.02,1.63,
LF4-0000118-01,0.332,676.07,440.32,4101.0,2720.28,0.79,743.6,0.6,404.28,600.37,39.3,40.44,831.05,0.23,0.43,39.72,52.26,1.73,1.3,0.0,-0.68,0.73,-0.05,1.02,1.63,
LF4-0000118-01,0.332,676.07,440.32,4101.0,2720.28,0.79,743.6,0.6,404.28,600.37,39.3,40.44,831.05,0.23,0.43,39.72,52.26,1.73,1.3,0.0,-0.68,0.73,-0.05,1.02,1.63,
LF4-0000118-01,0.332,676.07,440.32,4101.0,2720.28,0.79,743.6,0.6,404.28,600.37,39.3,40.44,831.05,0.23,0.43,39.72,52.26,1.73,1.3,0.0,-0.68,0.73,-0.05,1.02,1.63,
LF4-0000118-01,0.332,676.07,440.32,4101.0,2720.28,0.79,743.6,0.6,404.28,600.37,39.3,40.44,831.05,0.23,0.43,39.72,52.26,1.73,1.3,0.0,-0.68,0.73,-0.05,1.02,1.63,
LF4-0000118-01,0.332,676.07,440.32,4101.0,2720.28,0.79,743.6,0.6,404.28,600.37,39.3,40.44,831.05,0.23,0.43,39.72,52.26,1.73,1.3,0.0,-0.68,0.73,-0.05,1.02,1.63,
LF4-0000118-01,0.332,676.07,440.32,4101.0,2720.28,0.79,743.6,0.6,404.28,600.37,39.3,40.44,831.05,0.23,0.43,39.72,52.26,1.73,1.3,0.0,-0.68,0.73,-0.05,1.02,1.63,
LF4-0000118-02,0.332,449.7,489.45,2863.04,3209.32,0.73,780.48,0.48,332.17,672.03,37.95,38.86,890.93,0.27,0.36,47.15,44.17,1.33,1.04,0.02,-0.57,0.75,0.01,0.0,0.0,
LF4-0000118-02,0.332,449.7,489.45,2863.04,3209.32,0.73,780.48,0.48,332.17,672.03,37.95,38.86,890.93,0.27,0.36,47.15,44.17,1.33,1.04,0.02,-0.57,0.75,0.01,0.0,0.0,
LF4-0000118-02,0.332,449.7,489.45,2863.04,3209.32,0.73,780.48,0.48,332.17,672.03,37.95,38.86,890.93,0.27,0.36,47.15,44.17,1.33,1.04,0.02,-0.57,0.75,0.01,0.0,0.0,
LF4-0000118-02,0.332,449.7,489.45,2863.04,3209.32,0.73,780.48,0.48,332.17,672.03,37.95,38.86,890.93,0.27,0.36,47.15,44.17,1.33,1.04,0.02,-0.57,0.75,0.01,0.0,0.0,
LF4-0000118-02,0.332,449.7,489.45,2863.04,3209.32,0.73,780.48,0.48,332.17,672.03,37.95,38.86,890.93,0.27,0.36,47.15,44.17,1.33,1.04,0.02,-0.57,0.75,0.01,0.0,0.0,
LF4-0000118-02,0.332,449.7,489.45,2863.04,3209.32,0.73,780.48,0.48,332.17,672.03,37.95,38.86,890.93,0.27,0.36,47.15,44.17,1.33,1.04,0.02,-0.57,0.75,0.01,0.0,0.0,
LF4-0000118-02,0.332,449.7,489.45,2863.04,3209.32,0.73,780.48,0.48,332.17,672.03,37.95,38.86,890.93,0.27,0.36,47.15,44.17,1.33,1.04,0.02,-0.57,0.75,0.01,0.0,0.0,
LF4-0000118-02,0.332,449.7,489.45,2863.04,3209.32,0.73,780.48,0.48,332.17,672.03,37.95,38.86,890.93,0.27,0.36,47.15,44.17,1.33,1.04,0.02,-0.57,0.75,0.01,0.0,0.0,
LF4-0000118-02,0.332,449.7,489.45,2863.04,3209.32,0.73,780.48,0.48,332.17,672.03,37.95,38.86,890.93,0.27,0.36,47.15,44.17,1.33,1.04,0.02,-0.57,0.75,0.01,0.0,0.0,
LF4-0000118-02,0.332,449.7,489.45,2863.04,3209.32,0.73,780.48,0.48,332.17,672.03,37.95,38.86,890.93,0.27,0.36,47.15,44.17,1.33,1.04,0.02,-0.57,0.75,0.01,0.0,0.0,
LF4-0000119-01,0.248,284.48,269.88,1757.77,1540.06,1.08,999.64,0.6,301.67,405.32,47.17,46.71,974.61,0.25,0.51,58.72,221.6,3.8,4.77,-0.04,0.02,0.81,0.18,5.94,7.38,
LF4-0000119-01,0.248,284.48,269.88,1757.77,1540.06,1.08,999.64,0.6,301.67,405.32,47.17,46.71,974.61,0.25,0.51,58.72,221.6,3.8,4.77,-0.04,0.02,0.81,0.18,5.94,7.38,
LF4-0000119-01,0.248,284.48,269.88,1757.77,1540.06,1.08,999.64,0.6,301.67,405.32,47.17,46.71,974.61,0.25,0.51,58.72,221.6,3.8,4.77,-0.04,0.02,0.81,0.18,5.94,7.38,
LF4-0000119-01,0.248,284.48,269.88,1757.77,1540.06,1.08,999.64,0.6,301.67,405.32,47.17,46.71,974.61,0.25,0.51,58.72,221.6,3.8,4.77,-0.04,0.02,0.81,0.18,5.94,7.38,
LF4-0000119-01,0.248,284.48,269.88,1757.77,1540.06,1.08,999.64,0.6,301.67,405.32,47.17,46.71,974.61,0.25,0.51,58.72,221.6,3.8,4.77,-0.04,0.02,0.81,0.18,5.94,7.38,
LF4-0000119-01,0.248,284.48,269.88,1757.77,1540.06,1.08,999.64,0.6,301.67,405.32,47.17,46.71,974.61,0.25,0.51,58.72,221.6,3.8,4.77,-0.04,0.02,0.81,0.18,5.94,7.38,
LF4-0000119-01,0.248,284.48,269.88,1757.77,1540.06,1.08,999.64,0.6,301.67,405.32,47.17,46.71,974.61,0.25,0.51,58.72,221.6,3.8,4.77,-0.04,0.02,0.81,0.18,5.94,7.38,
LF4-0000119-01,0.248,284.48,269.88,1757.77,1540.06,1.08,999.64,0.6,301.67,405.32,47.17,46.71,974.61,0.25,0.51,58.72,221.6,3.8,4.77,-0.04,0.02,0.81,0.18,5.94,7.38,
LF4-0000119-01,0.248,284.48,269.88,1757.77,1540.06,1.08,999.64,0.6,301.67,405.32,47.17,46.71,974.61,0.25,0.51,58.72,221.6,3.8,4.77,-0.04,0.02,0.81,0.18,5.94,7.38,
LF4-0000119-01,0.248,284.48,269.88,1757.77,1540.06,1.08,999.64,0.6,301.67,405.32,47.17,46.71,974.61,0.25,0.51,58.72,221.6,3.8,4.77,-0.04,0.02,0.81,0.18,5.94,7.38,
LF4-0000119-02,0.248,269.85,245.69,1452.96,1345.88,1.04,691.76,0.56,437.16,685.99,43.83,44.5,837.73,0.31,0.43,133.61,241.27,5.4,6.5,0.02,0.07,0.79,0.23,0.0,0.0,
LF4-0000119-02,0.248,269.85,245.69,1452.96,1345.88,1.04,691.76,0.56,437.16,685.99,43.83,44.5,837.73,0.31,0.43,133.61,241.27,5.4,6.5,0.02,0.07,0.79,0.23,0.0,0.0,
LF4-0000119-02,0.248,269.85,245.69,1452.96,1345.88,1.04,691.76,0.56,437.16,685.99,43.83,44.5,837.73,0.31,0.43,133.61,241.27,5.4,6.5,0.02,0.07,0.79,0.23,0.0,0.0,
LF4-0000119-02,0.248,269.85,245.69,1452.96,1345.88,1.04,691.76,0.56,437.16,685.99,43.83,44.5,837.73,0.31,0.43,133.61,241.27,5.4,6.5,0.02,0.07,0.79,0.23,0.0,0.0,
LF4-0000119-02,0.248,269.85,245.69,1452.96,1345.88,1.04,691.76,0.56,437.16,685.99,43.83,44.5,837.73,0.31,0.43,133.61,241.27,5.4,6.5,0.02,0.07,0.79,0.23,0.0,0.0,
LF4-0000119-02,0.248,269.85,245.69,1452.96,1345.88,1.04,691.76,0.56,437.16,685.99,43.83,44.5,837.73,0.31,0.43,133.61,241.27,5.4,6.5,0.02,0.07,0.79,0.23,0.0,0.0,
LF4-0000119-02,0.248,269.85,245.69,1452.96,1345.88,1.04,691.76,0.56,437.16,685.99,43.83,44.5,837.73,0.31,0.43,133.61,241.27,5.4,6.5,0.02,0.07,0.79,0.23,0.0,0.0,
LF4-0000119-02,0.248,269.85,245.69,1452.96,1345.88,1.04,691.76,0.56,437.16,685.99,43.83,44.5,837.73,0.31,0.43,133.61,241.27,5.4,6.5,0.02,0.07,0.79,0.23,0.0,0.0,
LF4-0000119-02,0.248,269.85,245.69,1452.96,1345.88,1.04,691.76,0.56,437.16,685.99,43.83,44.5,837.73,0.31,0.43,133.61,241.27,5.4,6.5,0.02,0.07,0.79,0.23,0.0,0.0,
LF4-0000119-02,0.248,269.85,245.69,1452.96,1345.88,1.04,691.76,0.56,437.16,685.99,43.83,44.5,837.73,0.31,0.43,133.61,241.27,5.4,6.5,0.02,0.07,0.79,0.23,0.0,0.0,
LF4-0000121-01,1.085,149.53,102.0,1104.87,663.46,0.13,132.45,0.74,5631.23,8885.45,15.88,15.93,1304.11,0.22,0.23,21.71,25.4,0.82,1.54,1.19,0.58,-0.16,0.67,0.56,1.49,
LF4-0000121-01,1.085,149.53,102.0,1104.87,663.46,0.13,132.45,0.74,5631.23,8885.45,15.88,15.93,1304.11,0.22,0.23,21.71,25.4,0.82,1.54,1.19,0.58,-0.16,0.67,0.56,1.49,
LF4-0000121-01,1.085,149.53,102.0,1104.87,663.46,0.13,132.45,0.74,5631.23,8885.45,15.88,15.93,1304.11,0.22,0.23,21.71,25.4,0.82,1.54,1.19,0.58,-0.16,0.67,0.56,1.49,
LF4-0000121-01,1.085,149.53,102.0,1104.87,663.46,0.13,132.45,0.74,5631.23,8885.45,15.88,15.93,1304.11,0.22,0.23,21.71,25.4,0.82,1.54,1.19,0.58,-0.16,0.67,0.56,1.49,
LF4-0000121-01,1.085,149.53,102.0,1104.87,663.46,0.13,132.45,0.74,5631.23,8885.45,15.88,15.93,1304.11,0.22,0.23,21.71,25.4,0.82,1.54,1.19,0.58,-0.16,0.67,0.56,1.49,
LF4-0000121-01,1.085,149.53,102.0,1104.87,663.46,0.13,132.45,0.74,5631.23,8885.45,15.88,15.93,1304.11,0.22,0.23,21.71,25.4,0.82,1.54,1.19,0.58,-0.16,0.67,0.56,1.49,
LF4-0000121-01,1.085,149.53,102.0,1104.87,663.46,0.13,132.45,0.74,5631.23,8885.45,15.88,15.93,1304.11,0.22,0.23,21.71,25.4,0.82,1.54,1.19,0.58,-0.16,0.67,0.56,1.49,
LF4-0000121-01,1.085,149.53,102.0,1104.87,663.46,0.13,132.45,0.74,5631.23,8885.45,15.88,15.93,1304.11,0.22,0.23,21.71,25.4,0.82,1.54,1.19,0.58,-0.16,0.67,0.56,1.49,
LF4-0000121-01,1.085,149.53,102.0,1104.87,663.46,0.13,132.45,0.74,5631.23,8885.45,15.88,15.93,1304.11,0.22,0.23,21.71,25.4,0.82,1.54,1.19,0.58,-0.16,0.67,0.56,1.49,
LF4-0000121-01,1.085,149.53,102.0,1104.87,663.46,0.13,132.45,0.74,5631.23,8885.45,15.88,15.93,1304.11,0.22,0.23,21.71,25.4,0.82,1.54,1.19,0.58,-0.16,0.67,0.56,1.49,
LF4-0000121-02,1.085,103.35,79.65,872.12,602.67,0.12,150.8,0.98,4620.46,41959.99,15.48,15.56,1224.59,0.2,0.21,15.32,12.82,0.74,1.63,1.06,0.58,-0.02,0.65,0.0,0.0,
LF4-0000121-02,1.085,103.35,79.65,872.12,602.67,0.12,150.8,0.98,4620.46,41959.99,15.48,15.56,1224.59,0.2,0.21,15.32,12.82,0.74,1.63,1.06,0.58,-0.02,0.65,0.0,0.0,
LF4-0000121-02,1.085,103.35,79.65,872.12,602.67,0.12,150.8,0.98,4620.46,41959.99,15.48,15.56,1224.59,0.2,0.21,15.32,12.82,0.74,1.63,1.06,0.58,-0.02,0.65,0.0,0.0,
LF4-0000121-02,1.085,103.35,79.65,872.12,602.67,0.12,150.8,0.98,4620.46,41959.99,15.48,15.56,1224.59,0.2,0.21,15.32,12.82,0.74,1.63,1.06,0.58,-0.02,0.65,0.0,0.0,
LF4-0000121-02,1.085,103.35,79.65,872.12,602.67,0.12,150.8,0.98,4620.46,41959.99,15.48,15.56,1224.59,0.2,0.21,15.32,12.82,0.74,1.63,1.06,0.58,-0.02,0.65,0.0,0.0,
LF4-0000121-02,1.085,103.35,79.65,872.12,602.67,0.12,150.8,0.98,4620.46,41959.99,15.48,15.56,1224.59,0.2,0.21,15.32,12.82,0.74,1.63,1.06,0.58,-0.02,0.65,0.0,0.0,
LF4-0000121-02,1.085,103.35,79.65,872.12,602.67,0.12,150.8,0.98,4620.46,41959.99,15.48,15.56,1224.59,0.2,0.21,15.32,12.82,0.74,1.63,1.06,0.58,-0.02,0.65,0.0,0.0,
LF4-0000121-02,1.085,103.35,79.65,872.12,602.67,0.12,150.8,0.98,4620.46,41959.99,15.48,15.56,1224.59,0.2,0.21,15.32,12.82,0.74,1.63,1.06,0.58,-0.02,0.65,0.0,0.0,
LF4-0000121-02,1.085,103.35,79.65,872.12,602.67,0.12,150.8,0.98,4620.46,41959.99,15.48,15.56,1224.59,0.2,0.21,15.32,12.82,0.74,1.63,1.06,0.58,-0.02,0.65,0.0,0.0,
LF4-0000121-02,1.085,103.35,79.65,872.12,602.67,0.12,150.8,0.98,4620.46,41959.99,15.48,15.56,1224.59,0.2,0.21,15.32,12.82,0.74,1.63,1.06,0.58,-0.02,0.65,0.0,0.0,
LF4-0000122-01,1.433,825.6,341.3,3793.0,1549.8,0.12,85.08,0.83,11839.6,10612.31,14.61,14.66,1114.74,0.23,0.22,48.1,27.57,0.93,0.82,1.93,0.19,-0.85,0.84,0.16,0.9,0.0
LF4-0000122-01,1.433,825.6,341.3,3793.0,1549.8,0.12,85.08,0.83,11839.6,10612.31,14.61,14.66,1114.74,0.23,0.22,48.1,27.57,0.93,0.82,1.93,0.19,-0.85,0.84,0.16,0.9,0.0
LF4-0000122-01,1.433,825.6,341.3,3793.0,1549.8,0.12,85.08,0.83,11839.6,10612.31,14.61,14.66,1114.74,0.23,0.22,48.1,27.57,0.93,0.82,1.93,0.19,-0.85,0.84,0.16,0.9,0.0
LF4-0000122-01,1.433,825.6,341.3,3793.0,1549.8,0.12,85.08,0.83,11839.6,10612.31,14.61,14.66,1114.74,0.23,0.22,48.1,27.57,0.93,0.82,1.93,0.19,-0.85,0.84,0.16,0.9,0.0
LF4-0000122-01,1.433,825.6,341.3,3793.0,1549.8,0.12,85.08,0.83,11839.6,10612.31,14.61,14.66,1114.74,0.23,0.22,48.1,27.57,0.93,0.82,1.93,0.19,-0.85,0.84,0.16,0.9,0.0
LF4-0000122-01,1.433,825.6,341.3,3793.0,1549.8,0.12,85.08,0.83,11839.6,10612.31,14.61,14.66,1114.74,0.23,0.22,48.1,27.57,0.93,0.82,1.93,0.19,-0.85,0.84,0.16,0.9,0.0
LF4-0000122-01,1.433,825.6,341.3,3793.0,1549.8,0.12,85.08,0.83,11839.6,10612.31,14.61,14.66,1114.74,0.23,0.22,48.1,27.57,0.93,0.82,1.93,0.19,-0.85,0.84,0.16,0.9,0.0
LF4-0000122-01,1.433,825.6,341.3,3793.0,1549.8,0.12,85.08,0.83,11839.6,10612.31,14.61,14.66,1114.74,0.23,0.22,48.1,27.57,0.93,0.82,1.93,0.19,-0.85,0.84,0.16,0.9,0.0
LF4-0000122-01,1.433,825.6,341.3,3793.0,1549.8,0.12,85.08,0.83,11839.6,10612.31,14.61,14.66,1114.74,0.23,0.22,48.1,27.57,0.93,0.82,1.93,0.19,-0.85,0.84,0.16,0.9,0.0
LF4-0000122-01,1.433,825.6,341.3,3793.0,1549.8,0.12,85.08,0.83,11839.6,10612.31,14.61,14.66,1114.74,0.23,0.22,48.1,27.57,0.93,0.82,1.93,0.19,-0.85,0.84,0.16,0.9,0.0
LF4-0000122-02,1.433,304.74,334.49,1649.16,1549.67,0.12,137.37,0.53,11072.21,21008.33,15.26,15.5,1149.98,0.19,0.25,35.32,39.14,0.65,0.66,1.88,0.63,-0.78,0.95,,,
LF4-0000122-02,1.433,304.74,334.49,1649.16,1549.67,0.12,137.37,0.53,11072.21,21008.33,15.26,15.5,1149.98,0.19,0.25,35.32,39.14,0.65,0.66,1.88,0.63,-0.78,0.95,,,
LF4-0000122-02,1.433,304.74,334.49,1649.16,1549.67,0.12,137.37,0.53,11072.21,21008.33,15.26,15.5,1149.98,0.19,0.25,35.32,39.14,0.65,0.66,1.88,0.63,-0.78,0.95,,,
LF4-0000122-02,1.433,304.74,334.49,1649.16,1549.67,0.12,137.37,0.53,11072.21,21008.33,15.26,15.5,1149.98,0.19,0.25,35.32,39.14,0.65,0.66,1.88,0.63,-0.78,0.95,,,
LF4-0000122-02,1.433,304.74,334.49,1649.16,1549.67,0.12,137.37,0.53,11072.21,21008.33,15.26,15.5,1149.98,0.19,0.25,35.32,39.14,0.65,0.66,1.88,0.63,-0.78,0.95,,,
LF4-0000122-02,1.433,304.74,334.49,1649.16,1549.67,0.12,137.37,0.53,11072.21,21008.33,15.26,15.5,1149.98,0.19,0.25,35.32,39.14,0.65,0.66,1.88,0.63,-0.78,0.95,,,
LF4-0000122-02,1.433,304.74,334.49,1649.16,1549.67,0.12,137.37,0.53,11072.21,21008.33,15.26,15.5,1149.98,0.19,0.25,35.32,39.14,0.65,0.66,1.88,0.63,-0.78,0.95,,,
LF4-0000122-02,1.433,304.74,334.49,1649.16,1549.67,0.12,137.37,0.53,11072.21,21008.33,15.26,15.5,1149.98,0.19,0.25,35.32,39.14,0.65,0.66,1.88,0.63,-0.78,0.95,,,
LF4-0000122-02,1.433,304.74,334.49,1649.16,1549.67,0.12,137.37,0.53,11072.21,21008.33,15.26,15.5,1149.98,0.19,0.25,35.32,39.14,0.65,0.66,1.88,0.63,-0.78,0.95,,,
LF4-0000122-02,1.433,304.74,334.49,1649.16,1549.67,0.12,137.37,0.53,11072.21,21008.33,15.26,15.5,1149.98,0.19,0.25,35.32,39.14,0.65,0.66,1.88,0.63,-0.78,0.95,,,
LF4-0000123-01,1.175,160.71,126.49,1349.49,781.14,0.12,112.07,0.8,5545.59,21059.99,14.77,14.97,1166.4,0.2,0.2,23.77,19.67,1.06,1.18,1.22,0.48,-0.15,0.66,0.32,0.85,
LF4-0000123-01,1.175,160.71,126.49,1349.49,781.14,0.12,112.07,0.8,5545.59,21059.99,14.77,14.97,1166.4,0.2,0.2,23.77,19.67,1.06,1.18,1.22,0.48,-0.15,0.66,0.32,0.85,
LF4-0000123-01,1.175,160.71,126.49,1349.49,781.14,0.12,112.07,0.8,5545.59,21059.99,14.77,14.97,1166.4,0.2,0.2,23.77,19.67,1.06,1.18,1.22,0.48,-0.15,0.66,0.32,0.85,
LF4-0000123-01,1.175,160.71,126.49,1349.49,781.14,0.12,112.07,0.8,5545.59,21059.99,14.77,14.97,1166.4,0.2,0.2,23.77,19.67,1.06,1.18,1.22,0.48,-0.15,0.66,0.32,0.85,
LF4-0000123-01,1.175,160.71,126.49,1349.49,781.14,0.12,112.07,0.8,5545.59,21059.99,14.77,14.97,1166.4,0.2,0.2,23.77,19.67,1.06,1.18,1.22,0.48,-0.15,0.66,0.32,0.85,
LF4-0000123-01,1.175,160.71,126.49,1349.49,781.14,0.12,112.07,0.8,5545.59,21059.99,14.77,14.97,1166.4,0.2,0.2,23.77,19.67,1.06,1.18,1.22,0.48,-0.15,0.66,0.32,0.85,
LF4-0000123-01,1.175,160.71,126.49,1349.49,781.14,0.12,112.07,0.8,5545.59,21059.99,14.77,14.97,1166.4,0.2,0.2,23.77,19.67,1.06,1.18,1.22,0.48,-0.15,0.66,0.32,0.85,
LF4-0000123-01,1.175,160.71,126.49,1349.49,781.14,0.12,112.07,0.8,5545.59,21059.99,14.77,14.97,1166.4,0.2,0.2,23.77,19.67,1.06,1.18,1.22,0.48,-0.15,0.66,0.32,0.85,
LF4-0000123-01,1.175,160.71,126.49,1349.49,781.14,0.12,112.07,0.8,5545.59,21059.99,14.77,14.97,1166.4,0.2,0.2,23.77,19.67,1.06,1.18,1.22,0.48,-0.15,0.66,0.32,0.85,
LF4-0000123-01,1.175,160.71,126.49,1349.49,781.14,0.12,112.07,0.8,5545.59,21059.99,14.77,14.97,1166.4,0.2,0.2,23.77,19.67,1.06,1.18,1.22,0.48,-0.15,0.66,0.32,0.85,
LF4-0000123-02,1.175,128.88,87.27,817.77,687.14,0.12,103.77,0.88,4897.34,6020.47,14.66,14.85,1317.43,0.22,0.21,17.4,24.57,0.82,1.68,1.07,0.58,-0.06,0.64,0.0,0.0,
LF4-0000123-02,1.175,128.88,87.27,817.77,687.14,0.12,103.77,0.88,4897.34,6020.47,14.66,14.85,1317.43,0.22,0.21,17.4,24.57,0.82,1.68,1.07,0.58,-0.06,0.64,0.0,0.0,
LF4-0000123-02,1.175,128.88,87.27,817.77,687.14,0.12,103.77,0.88,4897.34,6020.47,14.66,14.85,1317.43,0.22,0.21,17.4,24.57,0.82,1.68,1.07,0.58,-0.06,0.64,0.0,0.0,
LF4-0000123-02,1.175,128.88,87.27,817.77,687.14,0.12,103.77,0.88,4897.34,6020.47,14.66,14.85,1317.43,0.22,0.21,17.4,24.57,0.82,1.68,1.07,0.58,-0.06,0.64,0.0,0.0,
LF4-0000123-02,1.175,128.88,87.27,817.77,687.14,0.12,103.77,0.88,4897.34,6020.47,14.66,14.85,1317.43,0.22,0.21,17.4,24.57,0.82,1.68,1.07,0.58,-0.06,0.64,0.0,0.0,
LF4-0000123-02,1.175,128.88,87.27,817.77,687.14,0.12,103.77,0.88,4897.34,6020.47,14.66,14.85,1317.43,0.22,0.21,17.4,24.57,0.82,1.68,1.07,0.58,-0.06,0.64,0.0,0.0,
